SID,PID,Source,Permission
0159_F038394_20080820.CEL,631.0,XING,Public
0160_F038408_20080820.CEL,631.0,XING,Public
0161_F038433_20080820.CEL,631.0,XING,Public
0164_F038350_20080820.CEL,631.0,XING,Public
0169_F037921_20080820.CEL,631.0,XING,Public
0205_F038327_20080903.CEL,631.0,XING,Public
27_0243_F038376.CEL,631.0,XING,Public
28_0244_F038390.CEL,631.0,XING,Public
29_0245_F088093.CEL,631.0,XING,Public
0283_F037926_20081031.CEL,631.0,XING,Public
0284_F038033_20081031.CEL,631.0,XING,Public
0286_F037395_20081031.CEL,631.0,XING,Public
0288_F037870_20081031.CEL,631.0,XING,Public
0289_F037925_20081031.CEL,631.0,XING,Public
0297_F038306_20081031.CEL,631.0,XING,Public
0405_F038074_20090129.CEL,631.0,XING,Public
0407_F038235_20090129.CEL,631.0,XING,Public
0408_F038247_20090129.CEL,631.0,XING,Public
0412_F038083_20090218.CEL,631.0,XING,Public
0413_F038210_20090218.CEL,631.0,XING,Public
1_0217_F066579_20080908.CEL,634.0,XING,Public
2_0218_F066613.CEL,634.0,XING,Public
3_0219_F088094.CEL,634.0,XING,Public
4_0220_F066599.CEL,634.0,XING,Public
5_0221_F088126.CEL,634.0,XING,Public
6_0222_F066609.CEL,634.0,XING,Public
7_0223_F089359.CEL,634.0,XING,Public
8_0224_F066608.CEL,634.0,XING,Public
9_0225_F066607.CEL,634.0,XING,Public
10_0226_F089339.CEL,634.0,XING,Public
11_0227_F066582.CEL,634.0,XING,Public
12_0228_F089318.CEL,634.0,XING,Public
13_0229_F066580.CEL,634.0,XING,Public
14_0230_F089307.CEL,634.0,XING,Public
15_0231_F066600.CEL,634.0,XING,Public
16_0232_F066612.CEL,634.0,XING,Public
17_0233_F089863.CEL,634.0,XING,Public
18_0234_F066566.CEL,634.0,XING,Public
19_0235_F066611.CEL,634.0,XING,Public
20_0236_F089379.CEL,634.0,XING,Public
21_0237_F089408.CEL,634.0,XING,Public
22_0238_F066586.CEL,634.0,XING,Public
23_0239_F089398.CEL,634.0,XING,Public
24_0240_F066585.CEL,634.0,XING,Public
0295_F066571_20081031.CEL,634.0,XING,Public
0001_F006770_20080616.CEL,,XING,Public
0002_F012352_20080616.CEL,,XING,Public
0003_F006982_20080616.CEL,,XING,Public
0004_F025054_20080616.CEL,,XING,Public
0005_F025122_20080616.CEL,,XING,Public
